Annee;Nom du partenaire;N SIRET;Adresse;Code postal;Ville;Intitule de la demande;Appel a projets;Appel a projets Politique Ville;Montant demande;Montant vote par demande;Total vote en 2013;Fonctionnement;Subventions sur projet;Subventions d'equipement;Subventions sans nature specifiee;S-PR-Numero SIMPA;Financee/Non Financee
2013;ESCRIME DES QUAIS DE SEINE;42071780300027;2 RUE DU GRIL;75005;PARIS;Fonctionnement courant de l?association pour l?annee 2013;N;N;2500;1000;1000;1000;;;;16741;Financee
2013;ETHNOMUSIKA;50440347800010;11 RUE CAILLAUX;75013;PARIS;Mensuelles ethnomusiKa. Financement des activites pedagogiques et pratiques artistiques.;N;N;6000;3000;3000;3000;;;;20376;Financee
2013;Fabrication Maison;42228221000018;4 RUE DE LA SOLIDARITe;75019;PARIS;PASSAGES EN IMAGES / Danube-Solidarite;O;O;5000;;;;;;;15446;Non financee
2013;Fabrication Maison;42228221000018;4 RUE DE LA SOLIDARITe;75019;PARIS;VVV 2013 - Mon ete a Danube / Ateliers et performances graphiques;O;N;2000;;;;;;;15446;Non financee
2013;FACE Paris;49241040200027;9 RUE DES CASCADES;75020;PARIS;Favoriser le retour a l'emploi des seniors parisiens : Scop Consultant Academy;O;N;30000;30000;30000;30000;;;;21004;Financee
2013;Federation Etudiante pour une Dynamique Etudes et Emploi avec un Handicap;52502412100036;6 AVENUE PAUL APPELL;75014;PARIS;Le parrainage handinamique : un levier pour l'insertion pro des jeunes handicapes parisiens;N;N;3000;;;;;;;20532;Non financee
2013;Federation Nationale des Anciens Combattants en Algerie, Maroc et Tunisie. Comite du 16eme arrondissement de Paris.;52447957300015;71 AVENUE HENRI MARTIN;75016;PARIS;budget fonctionnement 2013;N;N;800;800;800;800;;;;19965;Financee
2013;FEMMES INITIATIVES;43776464000011;8 AVENUE CHOISY;75013;PARIS;INSERTION PROFESSIONNELLE ET EMPLOYABILITE;O;O;26000;16000;16000;16000;;;;12825;Financee
2013;FEMMES UNIES POUR LE DEVELOPPEMENT DE LA GUINEE ET DE L'AFRIQUE;51871346600010;14 AVENUE RENE BOYLESVE;75016;PARIS;Rehabilitation du centre de sante Yattaya (Guinee Conakry);N;N;5000;;;;;;;5326;Non financee
2013;FORUM DES INSTITUTS CULTURELS eTRANGERS DE PARIS;44791086000033;121 RUE DE LILLE;75007;PARIS;Fonctionnement courant pour 2013, DVPI, INT;N;N;20000;16000;16000;16000;;;;20759;Financee
2013;France Acouphenes;40310263500048;92 RUE DU MONT CENIS;75018;PARIS;Demande de subvention de fonctionnement;N;N;10000;8000;8000;8000;;;;20779;Financee
2013;FRANCOPHONIE ET CULTURES PARTAGEES;44306055300015;59 RUE DE LA FONTAINE AU ROI;75011;PARIS;Accueil social des femmes du quartier;O;O;3000;1000;1000;;;;1000;11127;Financee
2013;association TELILT;53486832800012;55 BOULEVARD DE CHARONNE;75011;PARIS;Organisation de 2 evenements sur la culture Touareg a Paris;N;N;5000;;;;;;;19243;Non financee
2013;TIME FOR ACTING;78851543500014;01072012 RUE GUTENBERG;75015;PARIS;SUBVENTION POUR L'ORGANISATION DE LA JOURNEE DE PRESENTATION DE L'ASSOCIATION TIME FOR ACTING;N;N;1500;;;;;;;112541;Non financee
2013;Tjad Compagnie;43995150000016;65 RUE SAINTE ANNE;75002;PARIS;Enseignement Artistique, Subvention de fonctionnement pour l'Ecole de Musique Tjad Cie. DAC 2013.;N;N;12000;4000;4000;4000;;;;19957;Financee
2013;Union Departementale des Associations Familiales de Paris;78441204100013;28 PLACE SAINT-GEORGES;75009;PARIS;Mediation familiale 2013;N;N;8000;8000;8000;8000;;;;21013;Financee
2013;Union Francaise des Associations de Combattants et Victimes de Guerre;53485581200010;28 RUE AFFRE;75018;PARIS;Subvention de fonctionnement;N;N;1000;850;850;850;;;;25081;Financee
2013;UNIRH 75;34891497900045;43 bis RUE D' HAUTPOUL;75019;PARIS;Preselection et preparation des personnes handicapees pour le forum Paris pour l'emploi 2013;N;N;29666;29666;29666;29666;;;;60221;Financee
2013;VAGABOND VIBES;50763092900010;20 RUE EDOUARD PAILLERON;75019;PARIS;Fete de la musique dans le passage Tanger Flandre;O;O;5000;5000;5000;2000;3000;;;3081;Financee
2013;Vivre Ensemble a Maroc Tanger;48095803200017;26 RUE DU MAROC;75019;PARIS;perimetre ZSP Favoriser la participation des habitants adultes et jeunes par la mediation sociale;N;N;7000;;;;;;;15949;Non financee
2013;microlithe;43361672900011;59 bis RUE OLIVIER MeTRA;75020;PARIS;Subvention aux activites de l'espace public numerique microlithe;N;N;65000;53000;53000;;53000;;;17941;Financee
2013;MISSION LOCALE DE PARIS;53132862300016;8 RUE DE CITEAUX;75012;PARIS;Subvention 2013 de fonctionnement de la MLP - DDEEES;N;N;3070000;3070000;3070000;3070000;;;;51804;Financee
2013;Movide;79267767600019;22 RUE HECTOR MALOT;75012;PARIS;Subvention concernant l'organisation d'une rencontre Paris - Londres de Danse Contact Improvisation;N;N;1000;;;;;;;148781;Non financee
2013;MU;44849529100057;12 RUE CAVE;75018;PARIS;Financement de l'action Friches Goutte d'Or;O;O;11000;3500;3500;;3500;;;13685;Financee
2013;NGAMB'ART;48440129400018;9 RUE LOUIS BLANC;75010;PARIS;Demande adresse au B.S.A ? Festival Tobina 2013 - Dansons les rencontres choregraphiques du 10eme a;N;N;10000;2000;2000;;2000;;;6881;Financee
2013;NICOLAITE DE CHAILLOT;77568882300019;28 RUE DE CHAILLOT;75016;PARIS;Convention annuelle d'objectifs;N;N;28000;27000;27000;27000;;;;17552;Financee
2013;NISI MASA;45140627600019;99 RUE DU FAUBOURG SAINT DENIS;75010;PARIS;Label Paris Europe;O;N;15000;;;;;;;16261;Non financee
2013;OEUVRE DE SECOURS AUX ENFANTS ET DE PROTECTION SANITAIRE DES POPULATIONS JUIVES (OSE);77568133100176;117 RUE DU FAUBOURG DU TEMPLE;75010;PARIS;Creation d'une Maison d'accueil specialise pour adultes en situation de polyhandicap;N;N;75000;;;;;;;8022;Non financee
2013;OFFICE DU MOUVEMENT SPORTIF DU XVIE ARRONDISSEMENT;32082488100017;71 AVENUE HENRI MARTIN;75016;PARIS;Subvention Ville de Paris;N;N;25000;20600;20600;20600;;;;17518;Financee
2013;OLYMPIQUE MONTMARTRE SPORTS;78475690000022;1 RUE MARCEL SEMBAT;75018;PARIS;Promouvoir la pratique du Sports local et de la prevention par le Sports.(Quartier zone prioritaire;N;N;40000;36000;36000;36000;;;;16123;Financee
2013;MOUVEMENT CONTRE LE RACISME ET POUR L'AMITIE ENTRE LES PEUPLES MRAP;31434343500033;43 BOULEVARD MAGENTA;75010;PARIS;Creation d'une video de 55 minutes comportant 3 court-metrages.;N;N;10000;5000;5000;;;;5000;20684;Financee
2013;MOUVEMENT CONTRE LE RACISME ET POUR L'AMITIE ENTRE LES PEUPLES MRAP;31434343500033;43 BOULEVARD MAGENTA;75010;PARIS;Operation Collegiens 2013;O;N;5000;8400;8400;;8400;;;20684;Financee
2013;Musee du Montparnasse;42024119200012;21 AVENUE DU MAINE;75015;PARIS;subvention de fonctionnement annee 2013;N;N;130000;130000;130000;130000;;;;21095;Financee
2013;OEUVRE DE SECOURS AUX ENFANTS ET DE PROTECTION SANITAIRE DES POPULATIONS JUIVES (OSE);77568133100176;117 RUE DU FAUBOURG DU TEMPLE;75010;PARIS;Programme recherche action sur le devenir des enfants suivis par l'OSE;N;N;20000;;;;;;;8022;Non financee
2013;OFFICE DU MOUVEMENT SPORTIF DU 12EME ARRONDISSEMENT - (OMS 12);49289892900012;65 AVENUE DU GENERAL BIZOT;75012;PARIS;Fonctionnement de l' OMS 12 et organisation de differentes manifestations sportives dans le 12eme;N;N;12000;10000;10000;10000;;;;19468;Financee
2013;Office du Tourisme et des Congres de Paris;77567137300154;25 RUE DES PYRAMIDES;75001;PARIS;Subvention de fonctionnement de l'Office du tourisme et des congres de Paris;N;N;6640000;6640000;6640000;6640000;;;;21124;Financee
2013;Paris Audiovisuel - Maison Europeenne de la Photographie;31373068100043;82 RUE FRANcOIS MIRON;75004;PARIS;Implantation de residences d'artistes au sein des colleges parisiens;O;N;10000;5000;5000;;5000;;;51461;Financee
2013;PARIS EST MOUV';42384579100015;4 PASSAGE DE LA FONDERIE;75011;PARIS;Appel a projet VVV danse hip hop ete 2013;O;N;6200;1500;1500;1500;;;;12946;Financee
2013;PARIS LEVALLOIS ASSOCIATION;34787569200027;141 RUE DANTON;92300;LEVALLOIS;activites pour les enfants scolarises a Paris, pendant les deux nouveaux temps periscolaires;O;O;3100;;;;;;;16777;Non financee
2013;PARIS-LOUXOR vivre ensemble le cinema;53515433000018;11 RUE LABAT;75018;PARIS;PROJETS PARIS-LOUXOR 2013;N;N;20000;10000;10000;10000;;;;19364;Financee
2013;PARIS UNIVERSITE CLUB;78425962400020;17 AVENUE PIERRE DE COUBERTIN;75013;PARIS;ARE - Atelier HANDBALL;O;N;4200;38150;38150;;;;38150;16598;Financee
2013;PAZAPAS BELLEVILLE;50069588700017;21 RUE MOReT;75011;PARIS;BELLEVILLE EN VRAI 2013;N;N;5000;2500;2500;;2500;;;12967;Financee
2013;PERMIS DE VIVRE LA VILLE;34782216500044;23 RUE BeNARD;75014;PARIS;MON QUARTIER BOUGE, inventer un nouveau voisinage;O;O;7750;;;;;;;9145;Non financee
2013;PILOTARI;44825869900017;22 RUE MARMONTEL;75015;PARIS;FONCTIONNEMENT ET DEVELOPPEMENT DE L'ASSOCIATION;N;N;6000;1500;1500;1500;;;;16925;Financee
2013;Pirouett';39892681600016;147 BOULEVARD AUGUST BLANQUI;75013;PARIS;Subvention de fonctionnement;N;N;103059;81307;81307;81307;;;;32261;Financee
2013;SOLIDIMEY;49231340800014;17 RUE BERNARD DIMEY;75018;PARIS;VVV initiation et pratiques sportives;O;N;3000;;;;;;;20213;Non financee
2013;Actions jeunes (A-J);49272961100029;72 RUE PIERRE REBIERE;75017;PARIS;VVV PARIS BY NIGHT Printemps: Les grandes nuit a Paris;O;O;1500;1000;1000;1000;;;;492;Financee
2013;Actions jeunes (A-J);49272961100029;72 RUE PIERRE REBIERE;75017;PARIS;VVV - Premier sejour autogere : Aout;O;N;5500;2000;2000;2000;;;;492;Financee
2013;ADEC. La Cumparsita;39894523800028;50 RUE LeON FROT;75011;PARIS;Projet de tango en college;O;N;4840;;;;;;;158082;Non financee
2013;ALLIANCE NATIONALE DES VILLES D'INNOVATION POUR L'EMPLOI - ALLIANCE VILLES EMPLOI;39797148200021;28 RUE DU 4 SEPTEMBRE;75002;PARIS;LES POLITIQUES TERRITORIALES DE L'INSERTION ET DE L'EMPLOI;N;N;20000;10000;10000;10000;;;;160501;Financee
2013;American Conservatory of Paris;53955964100011;88 ter AVENUE PARMENTIER;75011;PARIS;ARE - "Let's Sing" - Atelier de chorale en langue anglaise;O;N;12600;3150;3150;;;;3150;87761;Financee
2013;Amicale des anciens des services speciaux de la Defense nationale;43398034900016;16 PLACE DUPLEIX;75015;PARIS;Subvention de fonctionnement et indemnite compensatrice de loyer;N;N;5000;1944;1944;1944;;;;20466;Financee
2013;AMICALE DU CAMP DE CONCENTRATION DE DACHAU;33277677200029;2 RUE CHAUCHAT;75009;PARIS;DEMANDE DE SUBVENTION DE FONCTIONNEMENT;N;N;2600;2300;2300;2300;;;;22561;Financee
2013;AMICALE MANIN SPORT PARIS EST (AMSPE);32483475300018;64 RUE COMPANS;75019;PARIS;convention d'objectifs 2013-2014;N;N;40000;40000;40000;40000;;;;17160;Financee
2013;ANIMA'FAC;40856020900012;3 RUE ReCAMIER;75007;PARIS;Activites parisiennes du reseau Animafac 2013-2014;N;N;75000;70000;70000;70000;;;;50601;Financee
2013;ARC 75;31799229500012;57 RUE SAINT-LOUIS-EN-L'ILE;75004;PARIS;"VVV - Sejour de sensibilisation aux activites eco-citoyennes et a la decouverte du littoral aquitaa;O;N;0;;;;;;;2507;Non financee
2013;archipelia;43300654100026;17 RUE DES ENVIERGES;75020;PARIS;fonctionnement 2014 halte garderie;O;N;58463;58463;58463;58463;;;;18047;Financee
2013;archipelia;43300654100026;17 RUE DES ENVIERGES;75020;PARIS;Les Lundis Femmes Solidaires sont un projet participatif pour la promotion de l?egalite femmes/homme;O;O;10000;8500;8500;;8500;;;18047;Financee
2013;archipelia;43300654100026;17 RUE DES ENVIERGES;75020;PARIS;Projet Paris Famille College;O;N;3500;3500;3500;1750;1750;;;18047;Financee
2013;ART-EXPRESS COMPAGNIE TATOO;38476267000036;3 HAMEAU ACACIAS;77185;LOGNES;festival hors champs 2013;N;N;3000;2000;2000;2000;;;;14945;Financee
2013;Art-Exprim 18;43797111200044;89 RUE MARCADET;75018;PARIS;Interventions et ateliers artistiques en plein air pour les jeunes du quartier Porte Montmartre;O;O;13000;6500;6500;4000;2500;;;9971;Financee
2013;ARTISTIC;48326367900035;183 RUE SAINT-DENIS;75002;PARIS;Animation socio-culturelle de quartier;N;N;600;2000;2000;2000;;;;8024;Financee
2013;ASCENDANSE HIP HOP;44507997300035;14 RUE OLIVIER MESSIAEN;75013;PARIS;Vacances sportives dans le 13e;O;N;3000;4400;4400;4400;;;;7143;Financee
2013;ASSOCIATION AURORE;77568497000384;1 RUE EMMANUEL CHAUVIeRE;75015;PARIS;La Vilette;N;N;164745;;;;;;;2541;Non financee
2013;ASSOCIATION CAPOEIRA SUL DA BAHIA FRANCE;48814890900010;2-4 RUE DES RASSELINS;75020;PARIS;Projet pluridisciplinaire: ATELIERS CAPOEIRA Enfants association SUL DA BAHIA France;O;N;18100;;;;;;;357;Non financee
2013;LIGUE FRANCAISE POUR LA SANTE MENTALE;78436122200010;11 RUE TRONCHET;75008;PARIS;consultations d'aide aux victimes de violences conjugales;N;N;15000;5000;5000;;5000;;;18699;Financee
2013;LIGUE POUR L'ADAPTATION DU DIMINUE PHYSIQUE AU TRAVAIL - L'ADAPT;77569338500764;14 RUE SCANDICCI;93508;PANTIN;Financement de 3 representations de theatre des usagers du CAJ a l'IVT;N;N;5000;;;;;;;123941;Non financee
2013;L'ILE AUX LANGUES;53512444000020;23 RUE EMILE DUPLOYE;75018;PARIS;Ateliers relais vers la formation a visee professionnelle et l'emploi;N;N;10000;9000;9000;9000;;;;66681;Financee
2013;L'INSTITUT MANGALA;49157339000001;2 RUE DE LA MARTINIQUE;75018;PARIS;financement de l atelier culturel " COULEURS ET MELODIES DE L'INDE";O;N;4200;4200;4200;;;;4200;15906;Financee
2013;L'INTERLOQUE;44786352300059;7 RUE DE TRETAIGNE;75018;PARIS;RESSOURCERIE PARIS CENTRE;N;N;98300;98300;98300;98300;;;;7881;Financee
2013;MAISON DES COPAINS DE LA VILLETTE;78477977900031;156 RUE D' AUBERVILLIERS;75019;PARIS;fete inter quartier 2013 concerne les fonds de la Mairie du 19e arrondissement;N;N;7000;3000;3000;3000;;;;14869;Financee
2013;MAISON D'EUROPE ET D'ORIENT;38481837300068;3 PASSAGE HENNEL;75012;PARIS;subvention complementaire 2013;N;N;30000;30000;30000;30000;;;;18557;Financee
2013;MAISON DU GESTE ET DE L'IMAGE - CENTRE DE RECHERCHE ET D'eDUCATION ARTISTIQUE;32867933700035;42 RUE SAINT-DENIS;75001;PARIS;Ateliers d'animation innovants et pluridisciplinaires pour les enfants d'ecoles elementaires;O;N;399336;85384;85384;;;;85384;19415;Financee
2013;MEME ICI;79074499900018;23 RUE RAMPONEAU;75020;PARIS;2013 - POLITIQUE DE LA VILLE - AIRPOST 4 - FEUILLETON PARTICIPATIF ET RESIDENCE DE QUARTIER;O;O;13000;5000;5000;2000;3000;;;139301;Financee
2013;13 POUR TOUS;48905531900011;4 PLACE DE LA VeNeTIE;75013;PARIS;Valorisation et autonomie des femmes;O;O;16750;9000;9000;;9000;;;19943;Financee
2013;ABC Puericulture;34482479200032;9 RUE LA FONTAINE;75016;PARIS;Fonctionnement 2013 14e ours, CCMA;N;N;3708675;3110483;3110483;3110483;;;;17957;Financee
2013;ACCUEIL LAGHOUAT;42439841000037;2 RUE RICHOMME;75018;PARIS;ACCES A LA CULTURE ET PRATIQUE CULTURELLE (ATELIER THEATRE);O;O;3000;;;;;;;7626;Non financee
2013;ADEBRASIL;53434183900015;1 PASSAGE GUSTAVE LEPEU;75011;PARIS;atelier de danse bresilienne appel a projet culturel;O;N;4610;2305;2305;;;;2305;68921;Financee
2013;Africultures;49372134400031;- RUE GRAND RUE;26110;LES PILLES;Troisieme phase du programme triennal :Les travailleurs migrants, acteurs des dynamiques culturelles;N;N;28000;20000;20000;;20000;;;16255;Financee
2013;Afrique Pleine d'Avenir APA;52232421900016;15 RUE DE LA NATIVITe;75012;PARIS;Financement du centre multi-activites a Tingandogo (Komsilga), au Burkina Faso;N;N;3000;;;;;;;122741;Non financee
2013;AMICALE DU NID ADN;77572367900111;21 RUE DU CHaTEAU D'EAU;75010;PARIS;Projet de prevention et d'accompagnement social des personnes prostituees chinoises.;N;N;40507;;;;;;;19821;Non financee
2013;ANIMATION INSERTION ET CULTURE VELO AICV;40539566600036;38bis QUAI DE LA MARNE;75019;PARIS;Velo & Handicap;N;N;6000;5000;5000;5000;;;;567;Financee
2013;ARCANE-21;37909758700024;117 BOULEVARD DE MeNILMONTANT;75011;PARIS;Compagnie Studio Laroche-Valiere;N;N;20000;20000;20000;20000;;;;146381;Financee
2013;Ateliers Artistiques Amateurs de la Compagnie de l'Yerres;51809146700010;10 RUE SERMONOISE;77380;COMBS-LA-VILLE;APPEL A PROJETS D?ATELIERS D?ANIMATION CULTURELS ET INNOVANTS: THEATRE ET CULTURE THEATRALE;O;N;40000;;;;;;;154862;Non financee
2013;AUTREMONDE;40311845800054;30 RUE DE LA MARE;75020;PARIS;Ateliers socio linguistiques;O;O;5000;4000;4000;;;;4000;8563;Financee
2013;Basiliade;40084047600024;12 RUE BeRANGER;75003;PARIS;ACCUEIL ET ACCOMPAGNEMENT GLOBAL DES PERSONNES PRECAIRES SEROPOSITIVES A PARIS;N;N;150000;35000;35000;35000;;;;19835;Financee
2013;Bete a Bon Dieu Production;47807526000040;22 RUE DEPARCIEUX;75014;PARIS;Delegation a la vie associative - Hamou Bouakkaz Soutien a nos projets citoyens, com & benevolat;N;N;5000;;;;;;;17803;Non financee
2013;Cap Digital Paris Region;48974929100022;74 RUE FAUBOURG SAINT ANTOINE;75012;PARIS;Subvention de fonctionnement de la gouvernance;N;N;120000;120000;120000;120000;;;;96181;Financee
2013;CARREFOURS POUR L'EMPLOI ARMeES COLLECTIVITeS ENTREPRISES;43294548300035;1 PLACE JOFFRE;75007;PARIS;FAVORISER LE RETOUR A L'EMPLOI DES SENIORS PARISIENS;O;N;60000;;;;;;;18471;Non financee
2013;CENTRE ALPHA CHOISY;40860525100011;27 AVENUE DE CHOISY;75013;PARIS;Parcours linguistiques vers l'emploi : Insertion professionnelle;O;N;13000;13000;13000;13000;;;;9865;Financee
2013;Element Terre Mon Cher Jardin;52508089100019;99 RUE OLIVIER DE SERRES;75015;PARIS;OFFRE DE 2 ATELIERS PERISCOLAIRES "JARDINAGE" ET "CUISINE" POUR 5 GROUPES D'ELEVES;O;N;14616;2889;2889;;2889;;;152881;Financee
2013;ELIA Compagnie;35075724100038;56 RUE CAMBRONNE;75015;PARIS;La Reforme des Rythmes educatifs. Appel a Projets Culturel "Les Enfants-Livres";O;N;4875;;;;;;;12766;Non financee
2013;ENTR AIDE;444154553;53 RUE DE L'OURCQ;75019;PARIS;VVV 2013 Sejour en eventail au Finistere;O;N;3000;;;;;;;24621;Non financee
2013;Entraide Scolaire Amicale;42423937400046;18 AVENUE DE LA PORTE BRUNET;75019;PARIS;Sortie Culturelle : Musee de l'architecture au Trocadero;N;N;600;;;;;;;5782;Non financee
2013;ERE DE JEU;44752136000035;76 RUE VOLTAIRE;93100;MONTREUIL;action artistique et socioculturelle "CLICHeS!";N;N;10000;;;;;;;13945;Non financee
2013;ressac volontariat;40848529000022;22 RUE DEPARCIEUX;75014;PARIS;ATELIER EDUCATIF CULTUREL;O;N;350;;;;;;;16692;Non financee
2013;RYTHME TOUT TERRAIN PRODUCTIONS;45278512400036;5 BOULEVARD DU BOIS LE PReTRE;75017;PARIS;atelier music (musique);O;O;12600;2500;2500;;2500;;;13725;Financee
2013;SECOURS CATHOLIQUE;77566669600015;106 RUE DU BAC;75007;PARIS;Subvention au titre de notre action en faveur des demandeurs d'asile et des refugies de Paris et IDF;N;N;24277;23418;23418;23418;;;;7181;Financee
2013;SI ON ReVAIT;48347642000011;5 PLACE SAINT-SULPICE;75006;PARIS;Seminaire "Si On Revait" : Atelier pedagogique d'enseignants europeens specialises (enfants malades);N;N;5000;;;;;;;19789;Non financee
2013;Slam Productions;42865550000034;103 RUE JULIEN LACROIX;75020;PARIS;Dossier de subvention 2013 de Slam Productions pour le bureau de l'acces a l'autonomie des jeunes;N;N;15000;3000;3000;3000;;;;14807;Financee
2013;Solidarite Roquette;39984846400018;47 RUE DE LA ROQUETTE;75011;PARIS;VVV 2013;O;N;2000;;;;;;;17036;Non financee
2013;Vivre Ensemble a Maroc Tanger;48095803200017;26 RUE DU MAROC;75019;PARIS;Perimetre ZSP : Groupes d'entraides, de parole de parole sur la parentalite et l'adolescence...;N;N;6000;;;;;;;15949;Non financee
2013;VOLUMES URBAINS;39514610300043;54 RUE JEAN-BAPTISTE PIGALLE;75009;PARIS;ARE - DeCOUVERTE DE MA VILLE ET DE MON QUARTIER : ATELIERS ARTS PLASTIQUES ET CONTE;O;N;24300;24300;24300;;24300;;;10066;Financee
2013;WAVERLEY;44352289100029;86 AVENUE DU PARC;78340;LES CLAYES SOUS BOIS;financement diffusion du spectacle "le magicien d'OZ";N;N;8000;;;;;;;78761;Non financee
2013;WORLD INLINE SKATERS ASSOCIATION (WISA);51758546900011;1 RUE MICHELET;94200;IVRY SUR SEINE;Competition Internationale Majeur. Paris Slalom World Cup (PSWC);N;N;5000;;;;;;;20353;Non financee
2013;YK PROJECTS;50979667800027;8 RUE DU GeNeRAL RENAULT;75011;PARIS;Rhythme Scolaire;O;N;25000;;;;;;;28641;Non financee
2013;Youth Diplomacy;48423664100011;79 AVENUE DE LA RePUBLIQUE;75011;PARIS;Youth Diplomacy;N;N;30000;;;;;;;127061;Non financee
2013;Les Metamorphoses Singulieres;47997233300013;57 RUE DU FAUBOURG POISSONIeRE;75009;PARIS;Demande d'equipement 2013 solde demenagement Jardin d'Eole 2012;N;N;30000;50000;50000;;;50000;;20896;Financee
2013;LES MIGRANTS HILARES JUSQU'A NOUVEL ORDRE;53241814200016;15 RUE ERARD;75012;PARIS;Subvention de fonctionnement;N;N;10000;;;;;;;92721;Non financee
2013;Les Redoutables;52532100600013;22 RUE DEPARCIEUX;75014;PARIS;Projet spectacle vivant "Vienne-Berlin, Berlin-Vienne";N;N;11000;;;;;;;19997;Non financee
2013;LE TAC [training autogere du comedien];75381378100014;30 RUE DES HAIES;75020;PARIS;Aide a la remuneration de la personne chargee d'animer les trainings du TAC.;N;N;2200;;;;;;;114781;Non financee
2013;L'IMPOSSIBLE;50446331600019;181 AVENUE JEAN JAUReS;75019;PARIS;DEMOS;O;O;8000;;;;;;;13506;Non financee
2013;L'INTERLOQUE;44786352300059;7 RUE DE TRETAIGNE;75018;PARIS;Mouvances Recup' La Chapelle Porte d'Aubervilliers;O;O;4500;2500;2500;;2500;;;7881;Financee
2013;L'ONDE ET CYBeLE;47756752300022;6 RUE DUC;75018;PARIS;Ateliers de creation musicale Goutte d'Or/Festival Rhizomes;O;O;5000;1500;1500;1500;;;;10887;Financee
